 type   sat      day     hms     lat     lon     pre   spd   dir
WV     GOES12  20050825  2245    9.41    95.02   137   11.7   99
WV     GOES12  20050825  2245    9.45    94.74   150   11.0  101
WV     GOES12  20050825  2245    9.50    92.27   325   11.4  120
WV     GOES12  20050825  2245    9.46    91.95   325   11.1  113
WV     GOES12  20050825  2245    8.96    90.12   200   17.5   82
WV     GOES12  20050825  2245    9.39    88.56   162   23.8   89
WV     GOES12  20050825  2245    9.39    88.36   162   22.5   86
WV     GOES12  20050825  2245    9.39    87.88   162   22.9   78
WV     GOES12  20050825  2245    9.39    87.45   200   26.0   85
WV     GOES12  20050825  2245    9.42    87.36   200   26.6   86
WV     GOES12  20050825  2245    9.38    86.80   187   17.1   75
WV     GOES12  20050825  2245    9.38    86.45   175   23.8   81
WV     GOES12  20050825  2245    9.01    86.12   162   25.6   80
WV     GOES12  20050825  2245    9.01    86.07   162   25.7   81
WV     GOES12  20050825  2245    9.24    80.47   287    6.7   82
WV     GOES12  20050825  2245    9.02    79.33   187    9.7   86
WV     GOES12  20050825  2245    9.24    78.64   175   14.0   73
WV     GOES12  20050825  2245    9.05    78.20   175   15.3   59
WV     GOES12  20050825  2245    9.28    77.72   175    9.4   65
WV     GOES12  20050825  2245    9.16    77.34   187   13.0   52
WV     GOES12  20050825  2245    9.35    77.18   187   12.3   51
WV     GOES12  20050825  2245    8.98    76.78   137   16.8   34
WV     GOES12  20050825  2245    9.35    76.44   137   16.0   34
WV     GOES12  20050825  2245    9.27    76.00   150   17.0   40
WV     GOES12  20050825  2245    9.13    75.94   162   18.8   40
WV     GOES12  20050825  2245    9.27    75.50   150   18.8   38
WV     GOES12  20050825  2245    9.38    75.27   150   18.5   35
WV     GOES12  20050825  2245    9.15    64.80   137   15.5   52
WV     GOES12  20050825  2245    9.41    64.39   200   14.2   69
WV     GOES12  20050825  2245    9.35    61.94   275   11.9   69
WV     GOES12  20050825  2245    9.43    61.35   262   11.2   74
WV     GOES12  20050825  2245    9.43    60.87   287   13.7   88
WV     GOES12  20050825  2245    9.37    55.19   200   19.2  103
WV     GOES12  20050825  2245    9.26    54.85   187   17.1  105
WV     GOES12  20050825  2245    9.23    54.16   200   19.2  105
WV     GOES12  20050825  2245    9.47    53.23   212   16.3  102
WV     GOES12  20050825  2245    9.47    53.11   212   17.1  102
WV     GOES12  20050825  2245    9.29    51.92   212   17.6  100
WV     GOES12  20050825  2245    9.41    51.74   212   16.6   95
WV     GOES12  20050825  2245    9.49    51.31   250   12.7   99
WV     GOES12  20050825  2245    9.53    47.81   262   11.4   96
WV     GOES12  20050825  2245    9.16    47.68   262    9.1   85
WV     GOES12  20050825  2245    9.16    47.04   162   15.4   71
WV     GOES12  20050825  2245    9.32    46.75   162   14.8   70
WV     GOES12  20050825  2245    9.40    46.38   150   12.8   69
WV     GOES12  20050825  2245    9.25    46.09   162   14.2   69
WV     GOES12  20050825  2245    9.11    45.54   187   14.6   51
WV     GOES12  20050825  2245    9.22    45.42   150   15.0   50
WV     GOES12  20050825  2245    9.50    44.87   150   11.5   42
WV     GOES12  20050825  2245    9.39    44.30   200   15.2   48
WV     GOES12  20050825  2245    9.35    44.22   200   15.3   48
WV     GOES12  20050825  2245    9.68    42.81   337   14.9   67
WV     GOES12  20050825  2245    9.56    40.67   325   12.2   86
WV     GOES12  20050825  2245    9.56    40.47   337    8.5   87
WV     GOES12  20050825  2245    9.31    39.77   300   10.5   94
WV     GOES12  20050825  2245    9.40    38.77   175   11.7   73
WV     GOES12  20050825  2245    9.22    38.33   187    7.5   44
WV     GOES12  20050825  2245    9.63    36.65   175    8.9   66
WV     GOES12  20050825  2245    9.67    36.24   175    7.9   65
WV     GOES12  20050825  2245    9.72    35.99   212   11.7   67
WV     GOES12  20050825  2245    9.38    35.39   262    8.2   66
WV     GOES12  20050825  2245    9.70    35.08   275    8.0   66
WV     GOES12  20050825  2245    9.75    34.47   275    6.6   79
WV     GOES12  20050825  2245    9.77    33.23   362   10.1   78
WV     GOES12  20050825  2245    9.81    33.09   300   11.2   79
WV     GOES12  20050825  2245    9.75    32.23   275    8.0   64
WV     GOES12  20050825  2245    9.88    31.80   212   12.2   82
WV     GOES12  20050825  2245    9.53    31.53   212   13.7   74
WV     GOES12  20050825  2245    8.97   107.83   262   13.1   63
WV     GOES12  20050825  2245    8.73   107.17   225   27.1   57
WV     GOES12  20050825  2245    8.75   103.29   250   15.0   74
WV     GOES12  20050825  2245    8.75   102.99   237   16.6   71
WV     GOES12  20050825  2245    8.62   101.87   337    9.2   75
WV     GOES12  20050825  2245    8.99   101.26   312   11.7   73
WV     GOES12  20050825  2245    8.72   100.64   300   22.2   61
WV     GOES12  20050825  2245    8.57   100.50   287   21.4   60
WV     GOES12  20050825  2245    8.94   100.20   312   14.7   68
WV     GOES12  20050825  2245    8.90    99.53   212   19.6   59
WV     GOES12  20050825  2245    8.74    99.18   212   23.5   53
WV     GOES12  20050825  2245    8.93    99.05   200   24.0   54
WV     GOES12  20050825  2245    8.92    98.65   337   14.5   70
WV     GOES12  20050825  2245    8.84    98.14   200   25.7   55
WV     GOES12  20050825  2245    8.95    97.36   212   21.0   58
WV     GOES12  20050825  2245    8.83    97.24   200   19.6   59
WV     GOES12  20050825  2245    8.68    96.71   200   16.5   71
WV     GOES12  20050825  2245    8.94    96.40   200   14.9   75
WV     GOES12  20050825  2245    8.97    96.21   200   15.3   76
WV     GOES12  20050825  2245    8.97    95.68   162   13.9   90
WV     GOES12  20050825  2245    8.89    95.35   150   11.9  106
WV     GOES12  20050825  2245    8.89    95.19   150   11.9  104
WV     GOES12  20050825  2245    8.66    94.19   312   11.1  107
WV     GOES12  20050825  2245    8.69    94.01   325   11.4  106
WV     GOES12  20050825  2245    8.50    93.79   312   11.7  101
WV     GOES12  20050825  2245    8.78    91.44   337    8.1  107
WV     GOES12  20050825  2245    8.52    90.85   212   15.9   81
WV     GOES12  20050825  2245    8.63    90.77   212   15.5   82
WV     GOES12  20050825  2245    8.66    90.17   200   18.5   83
WV     GOES12  20050825  2245    8.65    88.83   225   15.9   92
WV     GOES12  20050825  2245    8.84    88.69   237   14.1   95
WV     GOES12  20050825  2245    8.61    88.48   237   12.8   90
WV     GOES12  20050825  2245    8.91    87.73   200   27.2   85
WV     GOES12  20050825  2245    8.46    87.24   175   25.6   85
WV     GOES12  20050825  2245    8.57    86.98   175   24.5   83
WV     GOES12  20050825  2245    8.83    86.75   162   25.4   86
WV     GOES12  20050825  2245    8.75    86.13   162   20.9   78
WV     GOES12  20050825  2245    8.81    83.69   187   18.1   80
WV     GOES12  20050825  2245    8.59    83.35   175   17.4   75
WV     GOES12  20050825  2245    8.44    83.28   187   17.1   74
WV     GOES12  20050825  2245    8.65    77.44   200   14.5   89
WV     GOES12  20050825  2245    8.61    77.04   137   15.2   41
WV     GOES12  20050825  2245    8.61    77.02   137   15.3   41
WV     GOES12  20050825  2245    8.87    76.50   150   17.4   34
WV     GOES12  20050825  2245    8.65    76.31   150   16.3   35
WV     GOES12  20050825  2245    8.54    60.84   325   11.5   87
WV     GOES12  20050825  2245    8.74    59.00   225   12.1   80
WV     GOES12  20050825  2245    8.73    56.40   275   19.0  111
WV     GOES12  20050825  2245    8.95    56.09   275   16.2  119
WV     GOES12  20050825  2245    8.73    55.69   275   15.9  124
WV     GOES12  20050825  2245    8.97    54.27   200   23.1  106
WV     GOES12  20050825  2245    8.86    53.42   225   14.9  107
WV     GOES12  20050825  2245    8.61    53.13   212   19.4  107
WV     GOES12  20050825  2245    8.95    52.64   200   22.1  110
WV     GOES12  20050825  2245    8.61    48.95   212   15.7   87
WV     GOES12  20050825  2245    8.89    48.00   250   12.3   80
WV     GOES12  20050825  2245    8.96    47.90   150   12.2   79
WV     GOES12  20050825  2245    8.93    47.32   162   14.3   77
WV     GOES12  20050825  2245    8.98    46.81   162   15.7   68
WV     GOES12  20050825  2245    8.98    46.66   162   15.0   69
WV     GOES12  20050825  2245    8.84    45.90   162   15.3   55
WV     GOES12  20050825  2245    8.92    45.53   175   14.5   49
WV     GOES12  20050825  2245    9.00    45.24   150   14.0   49
WV     GOES12  20050825  2245    8.84    42.70   350   14.0   79
WV     GOES12  20050825  2245    9.00    42.27   350   15.0   81
WV     GOES12  20050825  2245    8.91    40.90   300   14.4   86
WV     GOES12  20050825  2245    8.99    40.78   325   14.2   90
WV     GOES12  20050825  2245    8.66    39.52   212   16.5   61
WV     GOES12  20050825  2245    9.10    38.67   175    9.5   68
WV     GOES12  20050825  2245    9.03    38.27   175    7.6   51
WV     GOES12  20050825  2245    8.72    38.11   225    7.0   52
WV     GOES12  20050825  2245    8.90    36.46   275    9.4   55
WV     GOES12  20050825  2245    8.98    36.17   250    8.9   56
WV     GOES12  20050825  2245    9.18    35.77   250    7.4   60
WV     GOES12  20050825  2245    8.92    35.22   237    7.6   78
WV     GOES12  20050825  2245    8.77    34.99   250    7.0   59
WV     GOES12  20050825  2245    9.02    34.28   237    8.8   84
WV     GOES12  20050825  2245    9.15    33.45   237    9.8   78
WV     GOES12  20050825  2245    8.91    31.72   212    9.7   81
WV     GOES12  20050825  2245    8.93    30.43   325   11.9   82
WV     GOES12  20050825  2245    8.99    29.63   162   14.1  102
WV     GOES12  20050825  2245    8.56   108.83   275   14.8   76
WV     GOES12  20050825  2245    8.43   107.55   287   12.2   85
WV     GOES12  20050825  2245    8.41   103.26   250   15.4   74
WV     GOES12  20050825  2245    8.29   102.44   350   10.1   87
WV     GOES12  20050825  2245    8.37   102.37   350    8.4   90
WV     GOES12  20050825  2245    8.47   101.96   337   10.3   79
WV     GOES12  20050825  2245    8.28   101.27   300   19.6   61
WV     GOES12  20050825  2245    8.24   100.92   175   25.0   62
WV     GOES12  20050825  2245    8.12   100.76   200   25.0   62
WV     GOES12  20050825  2245    8.16   100.49   300   21.5   64
WV     GOES12  20050825  2245    8.12   100.03   325   14.0   75
WV     GOES12  20050825  2245    7.96    99.48   312   18.7   66
WV     GOES12  20050825  2245    8.29    98.95   300   16.9   64
WV     GOES12  20050825  2245    8.36    98.67   212   22.9   67
WV     GOES12  20050825  2245    8.37    95.64   325    8.8   89
WV     GOES12  20050825  2245    8.41    95.48   325    9.5   87
WV     GOES12  20050825  2245    8.10    94.63   300   13.4   95
WV     GOES12  20050825  2245    8.21    94.25   312   13.3  104
WV     GOES12  20050825  2245    8.36    93.94   312   11.8  106
WV     GOES12  20050825  2245    8.32    93.75   300   12.5  101
WV     GOES12  20050825  2245    8.34    91.40   312   11.6   91
WV     GOES12  20050825  2245    8.00    90.51   200   17.6   83
WV     GOES12  20050825  2245    8.18    89.64   275   14.2   92
WV     GOES12  20050825  2245    8.32    89.43   262   14.5   91
WV     GOES12  20050825  2245    8.14    89.07   237   13.9   90
WV     GOES12  20050825  2245    8.27    86.93   175   24.2   82
WV     GOES12  20050825  2245    8.27    86.05   200   14.3   82
WV     GOES12  20050825  2245    8.27    85.79   200   12.2   83
WV     GOES12  20050825  2245    8.01    85.44   200   12.8   72
WV     GOES12  20050825  2245    8.19    85.10   225   11.6   70
WV     GOES12  20050825  2245    8.29    83.70   162   15.4   71
WV     GOES12  20050825  2245    8.26    83.61   162   16.5   77
WV     GOES12  20050825  2245    8.11    83.25   200   13.0   89
WV     GOES12  20050825  2245    7.88    81.58   162   20.8   53
WV     GOES12  20050825  2245    8.24    77.56   187   16.7   79
WV     GOES12  20050825  2245    8.02    76.71   150   18.0   38
WV     GOES12  20050825  2245    8.14    60.95   200    9.6   83
WV     GOES12  20050825  2245    8.14    60.84   200   12.6   82
WV     GOES12  20050825  2245    8.14    60.27   200    9.2   79
WV     GOES12  20050825  2245    8.05    56.58   337    9.7   79
WV     GOES12  20050825  2245    8.34    53.60   212   17.8  102
WV     GOES12  20050825  2245    8.15    50.58   300   13.3   82
WV     GOES12  20050825  2245    8.38    49.31   187   20.5   80
WV     GOES12  20050825  2245    8.24    48.93   250   16.7   86
WV     GOES12  20050825  2245    8.41    46.89   162   14.8   64
WV     GOES12  20050825  2245    8.42    46.38   162   15.5   60
WV     GOES12  20050825  2245    8.42    46.02   162   15.6   51
WV     GOES12  20050825  2245    8.09    45.57   362   12.2  114
WV     GOES12  20050825  2245    8.06    44.84   550    9.3   82
WV     GOES12  20050825  2245    8.47    42.18   350   17.6   73
WV     GOES12  20050825  2245    8.48    41.46   362    8.5   89
WV     GOES12  20050825  2245    8.19    40.60   350   17.7   76
WV     GOES12  20050825  2245    8.55    39.30   212   15.0   67
WV     GOES12  20050825  2245    8.56    38.89   200   14.9   65
WV     GOES12  20050825  2245    8.42    35.58   262    8.8   53
WV     GOES12  20050825  2245    8.58    35.12   237    7.0   60
WV     GOES12  20050825  2245    8.66    34.98   250    7.6   58
WV     GOES12  20050825  2245    8.63    34.31   237    8.6   80
WV     GOES12  20050825  2245    8.68    33.95   237    9.4   87
WV     GOES12  20050825  2245    8.54    32.66   325   10.9   73
WV     GOES12  20050825  2245    8.69    30.90   362    7.9   74
WV     GOES12  20050825  2245    8.47    30.38   337   11.6   83
WV     GOES12  20050825  2245    8.48    29.74   200   12.8   90
WV     GOES12  20050825  2245    6.53   109.19   325    5.0   86
WV     GOES12  20050825  2245    6.56   108.64   362    6.6   96
WV     GOES12  20050825  2245    6.85   107.65   300   10.3   86
WV     GOES12  20050825  2245    6.62   103.41   325   10.8   63
WV     GOES12  20050825  2245    6.27   102.13   262   20.8   57
WV     GOES12  20050825  2245    6.78   101.05   250   15.8   69
WV     GOES12  20050825  2245    6.70   100.12   212   20.0   59
WV     GOES12  20050825  2245    6.28    98.65   237   18.7   45
WV     GOES12  20050825  2245    6.42    98.51   262   15.4   50
WV     GOES12  20050825  2245    6.72    98.08   250   12.4   58
WV     GOES12  20050825  2245    6.55    95.46   250   15.1   91
WV     GOES12  20050825  2245    6.40    95.15   250   14.6   84
WV     GOES12  20050825  2245    6.55    94.91   250   15.1   90
WV     GOES12  20050825  2245    6.47    94.68   250   15.4   93
WV     GOES12  20050825  2245    6.47    94.38   237   16.3   90
WV     GOES12  20050825  2245    6.65    93.98   250   14.0   88
WV     GOES12  20050825  2245    6.61    93.62   250   15.3   82
WV     GOES12  20050825  2245    6.50    93.07   237   15.7   73
WV     GOES12  20050825  2245    6.57    92.90   287   14.7   75
WV     GOES12  20050825  2245    6.72    92.54   262   15.2   89
WV     GOES12  20050825  2245    6.42    92.06   287   12.1   72
WV     GOES12  20050825  2245    6.34    91.97   287   12.0   72
WV     GOES12  20050825  2245    6.33    89.79   275   18.0   96
WV     GOES12  20050825  2245    6.23    83.55   250   12.4   98
WV     GOES12  20050825  2245    6.67    83.07   275   11.7  106
WV     GOES12  20050825  2245    6.56    82.94   262   11.6  105
WV     GOES12  20050825  2245    6.37    81.11   162   23.1   59
WV     GOES12  20050825  2245    6.56    80.78   175   17.6   56
WV     GOES12  20050825  2245    6.59    80.76   175   17.6   56
WV     GOES12  20050825  2245    6.37    80.09   175   17.9   57
WV     GOES12  20050825  2245    6.52    78.97   175   17.6   59
